code,icao,name,latitude,longitude,elevation,url,time_zone,city_code,country,city,state,county,type
TOE,DTTZ,Tozeur Airport,33.93710375,8.098227764127163,287,,Africa/Tunis,TOE,TN,Tozeur,Tawzar,,AP
TOF,UNTT,Tomsk Airport,56.5,84.96667,597,http://www.tomskairport.ru,Asia/Novokuznetsk,TOF,RU,Tomsk,Tomsk,Tomskiy Rayon,AP
TOG,PATG,Togiak Village,59.056667,-160.38222,21,,America/Anchorage,TOG,US,,,,AP
TOH,NVSD,Torres Airstrip,-13.166667,166.75,75,,Pacific/Efate,TOH,VU,,,,AP
TOI,KTOI,Troy Municipal Airport,31.8,-85.96667,398,http://www.troyal.gov/KTOI,America/Chicago,TOI,US,Troy,Alabama,Pike County,AP
TOJ,LETO,Torrejon AFB,40.455555,-3.546667,2026,,Europe/Madrid,MAD,ES,San Fernando de Henares,Madrid,Provincia de Madrid,AP
TOK,,Torokina,-6.233333,155.33333,130,,Pacific/Port_Moresby,TOK,PG,,,,AP
TOL,KTOL,Toledo Express Airport,41.586415099999996,-83.81308521269543,683,,America/New_York,TOL,US,Whitehouse,Ohio,Lucas County,AP
TOM,GATB,Tombouctou,16.732222,-3.005278,863,,Africa/Bamako,TOM,ML,Timbuktu,Tombouctou,,AP
TON,AYVO,Tonu,-6.35,155.59166,300,,Pacific/Port_Moresby,TON,PG,,,,AP
TOO,MRSV,San Vito,8.833333,-82.96667,3228,,America/Costa_Rica,TOO,CR,San Vito,Puntarenas,,AP
TOP,KTOP,Philip Billard,39.06972,-95.6225,881,http://www.mtaa-topeka.org/billard-airport,America/Chicago,TOP,US,Topeka,Kansas,Shawnee County,AP
TOQ,SCBE,Barriles,-22.14378115,-70.05970181081793,3475,,America/Santiago,TOQ,CL,Tocopilla,Antofagasta,Provincia de Tocopilla,AP
TOR,KTOR,Torrington Municipal Airport,42.065280099999995,-104.15450940762278,4207,,America/Denver,TOR,US,Torrington,Wyoming,Goshen County,AP
TOS,ENTC,Tromso/Langnes Airport,69.68179375,18.91540972267273,31,http://www.avinor.no/en/airport/tromso,Europe/Oslo,TOS,NO,Tromso,Troms,Tromso,AP
TOT,SMCO,Coronie,5.8656299,-56.32703014643889,10,,America/Paramaribo,TOT,SR,Totness,Coronie,,AP
TOU,NWWU,Touho,-20.7900009,165.2590027,10,,Pacific/Noumea,TOU,NC,Touho,North Province,Touho,AP
TOV,,West End SPB,18.45,-64.583336,0,,America/Tortola,TOV,VG,,,,AP
TOW,SBTD,Toledo,-24.69861,-53.69611,1843,,America/Sao_Paulo,TOW,BR,Toledo,Parana,Toledo,AP
TOX,USTO,Tobolsk,58.13333,68.23333,167,,Asia/Yekaterinburg,TOX,RU,Tobol'sk,Tjumen,,AP
TOY,RJNT,Toyama Airport,36.649042050000006,137.18721380281647,95,,Asia/Tokyo,TOY,JP,Toyama-shi,Toyama,,AP
TOZ,DITM,Touba,8.2968,-7.6730977,1583,,Africa/Abidjan,TOZ,CI,Touba,Bafing,,AP
TPA,KTPA,Tampa International Airport,27.9791649,-82.5349276153517,26,http://www.tampaairport.com,America/New_York,TPA,US,Egypt Lake-Leto,Florida,Hillsborough County,AP
TPC,SETR,Tarapoa,-1.416667,-76.78333,814,,America/Guayaquil,TPC,EC,Montalvo,Pastaza,Canton Pastaza,AP
TPE,RCTP,Taiwan Taoyuan International Airport,25.079317449999998,121.23459767526805,106,http://www.taoyuan-airport.com/,Asia/Taipei,TPE,TW,Taoyuan City,Taiwan,,AP
TPF,KTPF,Peter O'Knight,27.9153058,-82.44917241637293,8,http://www.tampaairport.com/peter-o-knight-airport,America/New_York,TPA,US,Tampa,Florida,Hillsborough County,AP
TPG,WMBI,Taiping,4.85,100.73333,40,,Asia/Kuala_Lumpur,TPG,MY,Taiping,Perak,,AP
TPH,KTPH,Tonopah Airport,38.066666,-117.23333,5430,http://www.tonopahnevada.com/airport.html,America/Los_Angeles,TPH,US,,,,AP
TPI,AYTI,Tapini,-8.35645155,146.98946671156628,3100,,Pacific/Port_Moresby,TPI,PG,,,,AP
TPJ,VNTJ,Taplejung Suketar,27.35088365,87.69565259671111,7990,,Asia/Kathmandu,TPJ,NP,,,,AP
TPK,WITA,Tapaktuan,3.266667,97.183334,17,,Asia/Jakarta,TPK,ID,Tapaktuan,Aceh,,AP
TPL,KTPL,Draughon-miller Central Texas Regional,31.150278,-97.409164,682,,America/Chicago,TPL,US,Morgans Point Resort,Texas,Bell County,AP
TPN,SETI,Tiputini,-0.77613245,-75.52839598806818,997,,America/Guayaquil,TPN,EC,Pantoja,Loreto,Provincia de Maynas,AP
TPO,,Tanalian Point,60.2029778,-154.3191843,0,,America/Anchorage,TPO,US,Anchor Point,Alaska,Kenai Peninsula Borough,AP
TPP,SPST,Cad. FAP Guillermo del Castillo Paredes Airport,-6.511111,-76.39861,869,,America/Lima,TPP,PE,Tarapoto,San Martin,Provincia de San Martin,AP
TPQ,MMEP,Tepic Airport,21.5,-104.9,3020,http://tepic.asa.gob.mx/wb/webasa/tepic_aeropuertos,America/Mazatlan,TPQ,MX,Tepic,Nayarit,,AP
TPR,YTMP,Tom Price,-22.75,117.666664,2300,,Australia/Perth,TPR,AU,,,,AP
TPS,LICT,Trapani-Birgi Airport,37.913008950000005,12.492621862041094,25,,Europe/Rome,TPS,IT,Marsala,Sicily,Trapani,AP
TPT,,Tapeta,6.483333,-8.866667,870,,Africa/Monrovia,TPT,LR,Toulepleu Guere,Dix-Huit Montagnes,,AP
TPU,VNTP,Tikapur,28.55,81.191666,522,,Asia/Kathmandu,TPU,NP,Tikapur,Far Western,,AP
TPX,NTTU,Tupai,-16.24195505,-151.83445375610447,32,,Pacific/Tahiti,TPX,PF,Faanui,,,AP
TQD,ORAT,Al Taqaddum AB,33.33810043335,43.597099304199,275,,Asia/Baghdad,TQD,IQ,Al Fallujah,Anbar,,AP
TQL,USDS,Tarko-Sale,64.93010125,77.81021525666432,82,,Asia/Yekaterinburg,TQL,RU,Tarko-Sale,Yamalo-Nenetskiy Avtonomnyy Okrug,,AP
TQN,OATQ,Taluqan,36.77068975,69.53020884790408,2606,,Asia/Kabul,TQN,AF,Taloqan,Takhar,,AP
TQO,MMTL,Aeropuerto Internacional de Tulum Felipe Carrillo Puerto,20.165842,-87.659709,86,,America/Cancun,TQO,MX,Tulum,,,AP
TQP,YTEE,Trepell Airport,-21.8402176,140.894352,891,,Australia/Brisbane,TQP,AU,,,,AP
TQQ,WA44,Maranggo Airport,-5.7645702,123.9169998,169,,Asia/Makassar,TQQ,ID,Lasehao,Sulawesi Tenggara,,AP
TQR,,San Domino Island,42.11667,15.483333,0,,Europe/Rome,TQR,IT,Isole Tremiti,Apulia,Provincia di Foggia,AP
TQS,SKTQ,Tres Esquinas,0.733333,-75.23333,585,,America/Bogota,TQS,CO,Solano,Caqueta,,AP
TRA,RORT,Tarama,24.653999050000003,124.67635410839722,36,,Asia/Tokyo,TRA,JP,Hirara,Okinawa,,AP
TRB,SKTU,Gonzalo,8.078333,-76.748055,6,,America/Bogota,TRB,CO,Turbo,Antioquia,,AP
TRC,MMTC,Francisco Sarabia International Airport,25.5618755,-103.40669725858731,3688,,America/Monterrey,TRC,MX,Torreon,Coahuila,,AP
TRD,ENVA,Trondheim Airport Vaernes,63.4547661,10.925133336071024,56,https://avinor.no/en/airport/trondheim-airport/,Europe/Oslo,TRD,NO,Stjordal,Nord-Trondelag,Stjordal,AP
TRE,EGPU,Tiree Airport,56.500386899999995,-6.871612898428247,38,http://www.hial.co.uk/tiree-airport.html,Europe/London,TRE,GB,Barra,Scotland,Eilean Siar,AP
TRF,ENTO,Torp Sandefjord Airport,59.178085,10.251807,286,,Europe/Oslo,OSL,NO,Sandefjord,Vestfold,Sandefjord,AP
TRG,NZTG,Tauranga City Airport,-37.673016950000004,176.19899683027774,13,,Pacific/Auckland,TRG,NZ,Tauranga,Bay of Plenty,Tauranga City,AP
TRH,L72,Trona,35.816331500000004,-117.32706632572544,1716,http://www.trona-ca.com/trona-airport/,America/Los_Angeles,TRH,US,Searles Valley,California,San Bernardino County,AP
TRI,KTRI,Tri-Cities Regional Airport,36.47344765,-82.40843268699096,1519,,America/New_York,TRI,US,Spurgeon,Tennessee,Washington County,AP
TRJ,AYTT,Tarakbits,-5.61427505,141.04277651555867,281,,Pacific/Port_Moresby,TRJ,PG,Mindiptana,Papua,,AP
TRK,WAQQ,Juwata International Airport,3.327222,117.56528,23,http://www.tarakan-airport.com,Asia/Makassar,TRK,ID,Tarakan,North Kalimantan,,AP
TRL,KTRL,Terrell Field,32.735832,-96.275,474,http://www.terrellairport.com/,America/Chicago,TRL,US,Terrell,Texas,Kaufman County,AP
TRM,KTRM,Thermal,33.630554,-116.93611,-115,http://www.rcjcra.com/,America/Los_Angeles,TRM,US,East Hemet,California,Riverside County,AP
TRN,LIMF,Turin Airport,45.20096875,7.648975075273562,989,http://www.aeroportoditorino.it/,Europe/Rome,TRN,IT,Caselle Torinese,Piedmont,Provincia di Torino,AP
TRO,YTRE,Taree Airport,-31.8877679,152.51309188792249,38,,Australia/Sydney,TRO,AU,Cundletown,New South Wales,Greater Taree,AP
TRP,,Tree Point Heliport,57.353380232532,-154.052675125,0,,America/Anchorage,TRP,US,,,,AP
TRQ,SBTK,Tarauaca,-8.1,-70.75,646,,America/Rio_Branco,TRQ,BR,Tarauaca,Acre,Tarauaca,AP
TRR,VCCT,China Bay,8.5387065,81.182420993587,6,,Asia/Colombo,TRR,LK,Trincomalee,Eastern Province,,AP
TRS,LIPQ,Trieste - Friuli Venezia Giulia Airport,45.8261611,13.473368702886166,39,http://www.aeroporto.fvg.it/,Europe/Rome,TRS,IT,Ronchi dei Legionari,Friuli Venezia Giulia,Provincia di Gorizia,AP
TRT,,Tremonton,41.716667,-112.166664,0,,America/Denver,TRT,US,Tremonton,Utah,Box Elder County,AP
TRU,SPRU,Trujillo Airport,-8.09,-79.115,106,,America/Lima,TRU,PE,Huanchaco,La Libertad,Provincia de Trujillo,AP
TRV,VOTV,Trivandrum International Airport,8.4820416,76.91905902167463,15,,Asia/Kolkata,TRV,IN,Thiruvananthapuram,Kerala,Thiruvananthapuram,AP
TRW,NGTA,Bonriki Airport,1.358333,172.94167,9,,Pacific/Tarawa,TRW,KI,Betio Village,Gilbert Islands,Tarawa,AP
TRX,,Memorial,40.083332,-93.61667,0,,America/Chicago,TRX,US,Trenton,Missouri,Grundy County,AP
TRY,HUTO,Tororo,0.682152,34.16826253010921,3840,,Africa/Kampala,TRY,UG,Tororo,Eastern Region,Tororo District,AP
TRZ,VOTR,Tiruchirapalli International Airport,10.7638147,78.71529710080432,288,,Asia/Kolkata,TRZ,IN,Tiruchirappalli,Tamil Nadu,Tiruchchirappalli,AP
TSA,RCSS,Taipei Songshan Airport,25.066476950000002,121.55488774434725,18,http://www.tsa.gov.tw/,Asia/Taipei,TPE,TW,Taipei,Taipei,,AP
TSB,FYTM,Tsumeb,-19.26129145,17.73008059500127,4353,,Africa/Windhoek,TSB,NA,Tsumeb,Oshikoto,,AP
TSC,SETH,Taisha,-2.3814296,-77.5033031,1669,,America/Guayaquil,TSC,EC,Taisha,Morona-Santiago,,AP
TSD,,Tshipise,-22.6188327,30.177149,1786,,Africa/Johannesburg,TSD,ZA,Messina,Limpopo,Vhembe District Municipality,AP
TSF,LIPH,Treviso Airport,45.6490897,12.196684766859011,59,http://www.trevisoairport.it/tsf/index.jsp?_requestid=677517&language=en,Europe/Rome,VCE,IT,Treviso,Veneto,Provincia di Treviso,AP
TSG,TSG,Intermediate,63.35,-143.5,1549,,America/Anchorage,TSG,US,,,,AP
TSH,FZUK,Tshikapa,-6.441111,20.797222,1595,,Africa/Lubumbashi,TSH,CD,Tshikapa,Kasai-Occidental,,AP
TSI,,Tsili Tsili,-6.85,146.35,500,,Pacific/Port_Moresby,TSI,PG,,,,AP
TSJ,RJDT,Tsushima Airport,34.284574,129.3313529,213,,Asia/Tokyo,TSJ,JP,Busan,Busan,,AP
TSK,,Taskul,-2.566667,150.41667,100,,Pacific/Port_Moresby,TSK,PG,Kavieng,New Ireland,,AP
TSL,MMTN,Tamuin,21.983334,-98.75,164,,America/Mexico_City,TSL,MX,Tamuin,San Luis Potosi,,AP
TSM,KSKX,Taos,36.442847099999994,-105.66894183952934,7095,http://www.taosairport.org/,America/Denver,TSM,US,Taos,New Mexico,Taos County,AP
TSN,ZBTJ,Tianjin Binhai International Airport,39.12745995,117.35483617593881,10,,Asia/Shanghai,TSN,CN,,,,AP
TSO,,Tresco,49.945557,-6.331389,0,,Europe/London,ISC,GB,Hugh Town,England,Isles of Scilly,AP
TSP,KTSP,Kern County,35.1375,-118.441666,4001,http://www.liveuptehachapi.com/index.aspx?nid=26,America/Los_Angeles,TSP,US,Tehachapi,California,Kern County,AP
TSQ,SBTR,Torres,-29.3325,-49.746113,26,,America/Sao_Paulo,TSQ,BR,Torres,Rio Grande do Sul,Torres,AP
TSR,LRTR,Timisoara Traian Vuia International Airport,45.809854400000006,21.33283281275959,348,http://www.aerotim.ro/,Europe/Bucharest,TSR,RO,Giarmata-Vii,Timis,Comuna Ghiroda,AP
TSS,,East 34th St Heliport,40.766666,-74.166664,0,,America/New_York,NYC,US,East Newark,New Jersey,Hudson County,AP
TST,VTST,Trang Airport,7.5113368,99.615389,67,,Asia/Bangkok,TST,TH,Trang,Trang,,AP
TSU,NGTS,Tabiteuea South,-1.416667,174.83333,0,,Pacific/Tarawa,TSU,KI,Temaiku Village,Gilbert Islands,Tarawa,AP
TSV,YBTL,Townsville Airport,-19.2518982,146.77447438460155,18,http://www.townsvilleairport.com.au/,Australia/Brisbane,TSV,AU,Townsville,Queensland,Townsville,AP
TSW,AYTS,Tsewi,-6.966667,146.03334,4185,,Pacific/Port_Moresby,TSW,PG,,,,AP
TSX,WALT,Tanjung Santan,-0.0922169499999999,117.44020020311137,121,,Asia/Makassar,TSX,ID,Bontang Baru,East Kalimantan,,AP
TSY,WICM,Tasikmalaya,-7.3,108.2,1148,,Asia/Jakarta,TSY,ID,Jati,West Java,,AP
TSZ,ZMTG,Tsetserleg,47.733334,101.76667,5530,,Asia/Ulaanbaatar,TSZ,MN,Jargalant,Arhangay,,AP
TTA,GMAT,Tan Tan Airport,28.45,-11.083333,653,,Africa/Casablanca,TTA,MA,Tan-Tan,Guelmim-Es Smara,,AP
TTB,LIET,Arbatax,39.91869185,9.683019323334598,23,,Europe/Rome,TTB,IT,Tortoli,Sardinia,Provincia di Ogliastra,AP
TTC,SCTT,Taltal,-25.517778,-70.42222,2580,,America/Santiago,TTC,CL,Taltal,Antofagasta,,AP
TTD,KTTD,Troutdale,45.9,-122.65,39,https://www2.portofportland.com/Airports/Troutdale/,America/Los_Angeles,TTD,US,La Center,Washington,Clark County,AP
TTE,WAEE,Babullah Airport,0.8311787500000001,127.38087456611015,49,,Asia/Jayapura,TTE,ID,Ternate,Maluku Utara,,AP
TTG,SAST,Tartagal,-22.533333,-63.833332,1472,,America/Argentina/Salta,TTG,AR,Tartagal,Salta,,AP
TTH,OOTH,Thumrait,17.633333,54.0,1570,,Asia/Muscat,TTH,OM,Salalah,Zufar,,AP
TTI,NTTE,Tetiaroa Island,-17.083332,-149.5,7,,Pacific/Tahiti,TTI,PF,Mahina,Iles du Vent,,AP
TTJ,RJOR,Tottori Airport,35.5287531,134.16846688099204,65,,Asia/Tokyo,TTJ,JP,Tottori,Tottori,,AP
TTL,NFUL,Turtle Island,-16.833332,179.0,0,,Pacific/Fiji,TTL,FJ,,,,AP
TTM,,Tablon De Tamara,5.7268777,-72.1006111,0,,America/Bogota,TTM,CO,Pore,Casanare,,AP
TTN,KTTN,Trenton-Mercer Airport,40.276411949999996,-74.81321108368704,213,,America/New_York,PHL,US,Ewing,New Jersey,Mercer County,AP
TTO,KBTN,Britton Municipal Airport,45.81380745,-97.74395892099608,1318,,America/Chicago,TTO,US,Britton,South Dakota,Marshall County,AP
TTQ,MRAO,Tortuquero,10.566667,-83.51667,92,,America/Costa_Rica,TTQ,CR,Cariari,Limon,Canton de Pococi,AP
TTR,WAWT,Tana Toraja,-3.04601045,119.82344862326204,2884,,Asia/Makassar,TTR,ID,Tangratte,South Sulawesi,,AP
TTS,FMNT,Tsaratanana,-16.75,47.6170006,1073,,Indian/Antananarivo,TTS,MG,,,,AP
TTT,RCFN,Taitung Airport,22.75568585,121.10635675975651,143,,Asia/Taipei,TTT,TW,Taitung City,Taiwan,,AP
TTU,GMTN,Sania Ramel,35.5940005,-5.323810548691451,10,,Africa/Casablanca,TTU,MA,Tetouan,Tanger-Tetouan,,AP
TTW,,Tissa Tank,6.2876,81.2906,75,,Asia/Colombo,TTW,LK,Wattegama,Uva,,AP
TTX,YTST,Mungalalu Truscott Airbase,-14.089066500000001,126.38204570326874,181,,Australia/Perth,TTX,AU,,,,AP
TUA,SETU,Tulcan,0.8096193,-77.70792372481476,9649,,America/Guayaquil,TUA,EC,Tulcan,Carchi,,AP
TUB,NTAT,Tubuai,-23.35,-149.46666,7,,Pacific/Tahiti,TUB,PF,Moerai,Iles Australes,,AP
TUC,SANT,Benj Matienzo,-26.833332,-65.2,1493,,America/Argentina/Tucuman,TUC,AR,San Miguel de Tucuman,Tucuman,,AP
TUD,GOTT,Tambacounda,13.735393550000001,-13.654784242248777,161,,Africa/Dakar,TUD,SN,Tambacounda,Tambacounda,,AP
TUE,,Tupile,9.5725,-79.48722,0,,America/Panama,TUE,PA,Nombre de Dios,Colon,,AP
TUF,LFOT,Val de Loire Airport,47.428333,0.7275,357,http://www.tours.aeroport.fr/index_en.php,Europe/Paris,TUF,FR,Parcay-Meslay,Centre,Departement d'Indre-et-Loire,AP
TUG,RPUT,Tuguegarao Airport,17.643631300000003,121.73409169162102,70,,Asia/Manila,TUG,PH,Carig,Cagayan Valley,Province of Cagayan,AP
TUH,,Arnold AFS,35.36667,-86.21667,0,,America/Chicago,THA,US,Tullahoma,Tennessee,Coffee County,AP
TUI,OETR,Turaif Airport,31.69201315,38.73264882506025,2803,,Asia/Riyadh,TUI,SA,Turayf,Northern Borders,,AP
TUJ,,Tum,5.833333,35.566666,4700,,Africa/Addis_Ababa,TUJ,ET,Bako,"Southern Nations, Nationalities, and People's Region",,AP
TUK,OPTU,Turbat Airport,25.98209085,63.03028137910644,498,,Asia/Karachi,TUK,PK,Turbat,Balochistan,,AP
TUL,KTUL,Tulsa International Airport,36.1968484,-95.88675053989968,677,,America/Chicago,TUL,US,Owasso,Oklahoma,Tulsa County,AP
TUM,YTMU,Tumut,-35.2688977,148.24157409011264,878,,Australia/Sydney,TUM,AU,Tumut,New South Wales,Tumut Shire,AP
TUN,DTTA,Tunis-Carthage International Airport,36.851848450000006,10.229499453576416,22,http://www.oaca.nat.tn/english/div_horizontal_tunis_airport_eng.htm,Africa/Tunis,TUN,TN,Ariana,Ariana,,AP
TUO,NZAP,Taupo Airport,-38.7402488,176.08434805942943,1335,,Pacific/Auckland,TUO,NZ,Taupo,Waikato,Taupo District,AP
TUP,KTUP,Tupelo Regional Airport,34.26840715,-88.76848308091172,346,,America/Chicago,TUP,US,Tupelo,Mississippi,Lee County,AP
TUQ,DFOT,Tougan,13.0,-3.0,984,,Africa/Ouagadougou,TUQ,BF,Tougan,Boucle du Mouhoun,Province du Sourou,AP
TUR,SBTU,Tucurui,-3.7,-49.733334,830,,America/Belem,TUR,BR,Tucurui,Para,Tucurui,AP
TUS,KTUS,Tucson International Airport,32.120244549999995,-110.93687678656917,2643,https://www.flytucson.com/,America/Phoenix,TUS,US,Summit,Arizona,Pima County,AP
TUT,,Tauta,-5.5,145.56667,4200,,Pacific/Port_Moresby,TUT,PG,,,,AP
TUU,OETB,Tabuk Regional Airport,28.375784,36.608288,2551,,Asia/Riyadh,TUU,SA,Tabuk,Mintaqat Tabuk,,AP
TUV,SVTC,Tucupita,9.091667,-62.05,16,,America/Caracas,TUV,VE,Tucupita,Delta Amacuro,Municipio Tucupita,AP
TUW,,Tubala,8.833333,-77.666664,0,,America/Panama,TUW,PA,Mulatupo,Guna Yala,,AP
TUX,CBX7,Tumbler Ridge,55.1,-121.083336,3075,,America/Vancouver,TUX,CA,Tumbler Ridge,British Columbia,,AP
TUY,MMTU,Tulum,20.2273006,-87.4382019,7,,America/Cancun,TUY,MX,Tulum,Quintana Roo,,AP
TUZ,,Tucuma,-21.883333,-50.5,1060,,America/Belem,TUZ,BR,Tupa,Sao Paulo,Tupa,AP
TVA,FMMR,Morafenobe,-17.8500623,44.9211147,748,,Indian/Antananarivo,TVA,MG,Mahabe,Melaky,,AP
TVC,KTVC,Cherry Capital Airport,44.74349225,-85.58421631783196,624,,America/Detroit,TVC,US,Traverse City,Michigan,Grand Traverse County,AP
TVF,KTVF,Thief River Falls Regional Airport,48.0660335,-96.1844694,1119,,America/Chicago,TVF,US,Thief River Falls,Minnesota,Pennington County,AP
TVI,KTVI,Thomasville Municipal Airport,30.9004299,-83.88062081579348,264,http://www.thomasville.org/Content/Default/10/534/71/city-of-thomasville/departments/thomasville-regional-airport.html,America/New_York,TVI,US,Thomasville,Georgia,Thomas County,AP
TVL,KTVL,South Lake Tahoe,38.894447150000005,-119.99579660820874,6264,,America/Los_Angeles,TVL,US,South Lake Tahoe,California,El Dorado County,AP
TVS,ZBTS,Tangshan Sannuhe Airport,39.7198374,118.00176191850872,50,,Asia/Shanghai,TVS,CN,Fengrun,Hebei,,AP
TVU,NFNM,Matei Airport,-16.693056,179.87416,60,,Pacific/Fiji,TVU,FJ,Lambasa,Northern,,AP
TVY,VYDW,Dawe Airport,14.1,98.2,84,,Asia/Rangoon,TVY,MM,Dawei,Tanintharyi,,AP
TWA,A63,Twin Hills,59.166668,-159.99167,82,,America/Anchorage,TWA,US,,,,AP
TWB,YTWB,Toowoomba,-27.5435266,151.91589923018938,2086,,Australia/Brisbane,TWB,AU,Wilsonton Heights,Queensland,Toowoomba,AP
TWC,,Tumxuk Tangwangcheng Airport,39.885721450000005,79.23153844028876,0,,Asia/Shanghai,TWC,CN,Aqal,Xinjiang Uygur Zizhiqu,,AP
TWD,K0S9,Port Townsend,48.11667,-122.76667,108,http://www.portofpt.com/airport.htm,America/Los_Angeles,TWD,US,Port Townsend,Washington,Jefferson County,AP
TWE,AK49,Taylor,65.73333,-164.85,440,,America/Anchorage,TWE,US,,,,AP
TWF,KTWF,Magic Valley Regional Airport,42.4817,-114.4877,4154,,America/Boise,TWF,US,Twin Falls,Idaho,Twin Falls County,AP
TWH,,Two Harbors,33.4325701,-118.508601,0,,America/Los_Angeles,AVX,US,Avalon,California,Los Angeles County,AP
TWN,,Tewantin,-26.422261,153.06349594526466,0,,Australia/Brisbane,TWN,AU,Noosaville,Queensland,Sunshine Coast,AP
TWP,,Torwood,-17.3633003,143.75,0,,Australia/Brisbane,TWP,AU,,,,AP
TWT,RPMN,Tawitawi,5.044958,119.74403,15,,Asia/Manila,TWT,PH,Bongao,Autonomous Region in Muslim Mindanao,Province of Tawi-Tawi,AP
TWU,WBKW,Tawau Airport,4.26275,117.884865,57,,Asia/Kuching,TWU,MY,Tawau,Sabah,Bahagian Tawau,AP
TWY,AYTW,Tawa,-7.266667,146.06667,5020,,Pacific/Port_Moresby,TWY,PG,,,,AP
TWZ,NZUK,Pukaki/Twizel,-44.234165,170.11722,1575,,Pacific/Auckland,MON,NZ,Pleasant Point,Canterbury,Timaru District,AP
TXC,UMIO,Balbasovo Air Base,54.44,30.296667,620,,Europe/Minsk,TXC,BY,Orsha,,,AP
TXE,WITK,Rembele Airport,4.7229057,96.8491092260279,4648,,Asia/Jakarta,TXE,ID,Simpang Teritit,Aceh,,AP
TXF,SNTF,Teixeira de Freitas Airport,-7.133333,-37.183334,344,,America/Bahia,TXF,BR,Teixeira,Paraiba,Teixeira,AP
TXG,,Taichung,24.15,120.64611,0,,Asia/Taipei,TXG,TW,Taichung,Taiwan,Taichung City,AP
TXK,KTXK,Texarkana Municipal Airport,33.45639,-93.98917,390,,America/Chicago,TXK,US,Texarkana,Arkansas,Miller County,AP
TXL,EDDT,Tegel Airport,52.5568088,13.30375552174911,122,http://www.berlin-airport.de/en/travellers-txl/index.php,Europe/Berlin,BER,DE,Tegel,Berlin,,AP
TXM,WAST,Teminabuan,-1.4453588499999999,132.0208113874629,141,,Asia/Jayapura,TXM,ID,Teminabuan,West Papua,,AP
TXN,ZSTX,Huangshan Tunxi International Airport,29.73328205,118.25567849391369,0,,Asia/Shanghai,TXN,CN,Yiqi,Anhui Sheng,,AP
TXR,YTNB,Tanbar,-25.8477993,141.9279938,344,,Australia/Brisbane,TXR,AU,,,,AP
TXU,DITB,Tabou,4.4378095,-7.3627281,39,,Africa/Abidjan,TXU,CI,Tabou,Bas-Sassandra,,AP
TYA,UUBT,Tula,54.2,37.61667,499,,Europe/Moscow,TYA,RU,Tula,Tula,,AP
TYB,YTIB,Tibooburra,-29.4496046,142.0578807,584,,Australia/Sydney,TYB,AU,,,,AP
TYC,ZBXX,Taiyuan Yaocheng Airport,37.5027,112.4229,2487,,Asia/Shanghai,TYC,CN,Mengfeng,Shanxi,Qingxu,AP
TYD,UHBW,Tynda Airport,55.2843738,124.77325658919317,2001,,Asia/Yakutsk,TYD,RU,Tynda,Amur,,AP
TYE,TYE,Tyonek,61.016666,-151.33333,110,,America/Anchorage,TYE,US,Nikiski,Alaska,Kenai Peninsula Borough,AP
TYF,ESST,Torsby Airport,60.160475149999996,12.989099530642672,393,http://www.torsbyflygplats.se,Europe/Stockholm,TYF,SE,Torsby,Vaermland,Torsby Kommun,AP
TYG,YTHY,Thylungra,-26.0832996,143.4669952,165,,Australia/Brisbane,TYG,AU,,,,AP
TYL,SPYL,Captain FAP Victor Montes Arias Airport,-4.564722,-81.25278,282,,America/Lima,TYL,PE,Talara,Piura,Provincia de Talara,AP
TYM,MYES,Staniel Cay,24.16933685,-76.43981379985384,5,,America/Nassau,TYM,BS,Black Point,Black Point,,AP
TYN,ZBYN,Taiyuan Wusu International Airport,37.7488565,112.62232573051733,2575,,Asia/Shanghai,TYN,CN,Xiaodian,Shanxi Sheng,,AP
TYP,YTMY,Tobermorey,-22.2560087,137.9529707,0,,Australia/Darwin,TYP,AU,,,,AP
TYR,KTYR,Tyler Pounds Regional Airport,32.351909649999996,-95.40208756061571,544,,America/Chicago,TYR,US,Chandler,Texas,Henderson County,AP
TYS,KTYS,McGhee Tyson Airport,35.809552999999994,-83.99884810431155,981,,America/New_York,TYS,US,Alcoa,Tennessee,Blount County,AP
TYT,SUTR,Treinta-y-Tres,-33.266666,-54.283333,337,,America/Montevideo,TYT,UY,Treinta y Tres,Treinta y Tres,,AP
TYZ,KTYL,Taylor,34.45143875,-110.11645561432404,5823,,America/Phoenix,TYZ,US,Taylor,Arizona,Navajo County,AP
TZA,MZBE,Municipal,17.51639,-88.191666,8,,America/Belize,BZE,BZ,Belize City,Belize,,AP
TZC,KCFS,Tuscola Area,43.4586785,-83.4451618,701,"http://www.michigan.gov/aero/0,4533,7-145-61367-277436--,00.html",America/Detroit,TZC,US,Caro,Michigan,Tuscola County,AP
TZL,LQTZ,Tuzla International Airport,44.40972,18.709167,784,http://www.tuzla-airport.ba/,Europe/Sarajevo,TZL,BA,Svojat,,,AP
TZM,MM72,Tizimin,21.15550795,-88.17237438239351,56,,America/Merida,TZM,MX,Tizimin,Yucatan,Tizimin,AP
TZN,MYAK,South Andros,24.159072549999998,-77.5913170475257,15,,America/Nassau,TZN,BS,Andros Town,North Andros,,AP
TZO,,Tsimiroro,-18.345064,45.015643,755,,Indian/Antananarivo,TZO,MG,,,,AP
TZX,LTCG,Trabzon Airport,40.99444235,39.78903849616105,104,,Europe/Istanbul,TZX,TR,Trabzon,Trabzon,,AP
